26.896000,1290.352000,0.718768
26.896000,57.072000,0.863759
24.272000,1916.176000,0.739108
25.584000,2716.496000,1.013661
22.960000,387.696000,0.771732
12.464000,2730.928000,0.835804
12.464000,2153.648000,0.682004
34.768000,1942.416000,1.022464
20.336000,2656.144000,1.300874
20.336000,915.120000,0.887752
5.904000,873.136000,0.716840
8.528000,563.504000,0.840773
32.144000,470.352000,0.690039
20.336000,2320.272000,0.677926
34.768000,2312.400000,0.740615
12.464000,2291.408000,0.907110
19.024000,2325.520000,2.419977
16.400000,2649.584000,0.770972
15.088000,854.768000,0.678325
38.704000,2187.760000,0.895412
12.464000,2000.144000,0.694550
15.088000,1489.776000,1.027686
4.592000,2131.344000,0.928900
30.832000,1525.200000,0.680354
7.216000,1712.816000,0.832831
20.336000,1400.560000,0.809832
13.776000,3128.464000,0.748975
34.768000,1979.152000,0.675942
12.464000,762.928000,0.741940
4.592000,2799.152000,0.673794
1.968000,929.552000,1.053147
29.520000,1733.808000,0.967745
29.520000,3108.784000,0.748416
25.584000,1855.824000,1.022097
0.656000,2181.200000,0.766727
3.280000,3020.880000,0.718010
22.960000,861.328000,1.156981
29.520000,1729.872000,0.989659
16.400000,1069.936000,0.674818
25.584000,867.888000,1.035899
22.960000,1453.040000,1.035409
9.840000,2716.496000,1.422131
3.280000,585.808000,0.862281
24.272000,2026.384000,0.997558
16.400000,2406.864000,0.767387
0.656000,290.608000,0.785231
33.456000,231.568000,1.104849
11.152000,213.200000,0.701584
15.088000,2603.664000,1.451607
9.840000,1639.344000,1.072729
29.520000,1807.280000,1.212118
16.400000,3110.096000,0.667229
20.336000,976.784000,0.940177
5.904000,2553.808000,0.698089
16.400000,2667.952000,0.944602
33.456000,962.352000,1.104352
1.968000,941.360000,0.892737
25.584000,675.024000,1.588438
34.768000,3117.968000,1.194875
33.456000,1443.856000,0.940447
29.520000,827.216000,0.875758
17.712000,2488.208000,0.769755
3.280000,1311.344000,0.897662
5.904000,980.720000,0.785649
11.152000,2131.344000,0.734147
8.528000,2240.240000,1.568892
24.272000,657.968000,0.809411
24.272000,333.904000,1.328434
25.584000,1908.304000,1.054937
32.144000,3144.208000,1.360370
32.144000,726.192000,0.900933
36.080000,268.304000,1.101021
1.968000,1118.480000,0.876780
38.704000,648.784000,1.038301
22.960000,1582.928000,1.236566
15.088000,2413.424000,1.090373
15.088000,1993.584000,0.881937
24.272000,2088.048000,1.678186
1.968000,1664.272000,1.115734
8.528000,734.064000,0.816279
34.768000,2322.896000,0.658289
12.464000,1010.896000,0.903022
8.528000,835.088000,2.151372
29.520000,475.600000,0.701260
33.456000,2378.000000,0.716609
19.024000,1451.728000,1.237923
5.904000,1752.176000,0.746731
11.152000,648.784000,0.881231
36.080000,560.880000,0.680785
1.968000,633.040000,0.727717
8.528000,264.368000,2.003716
9.840000,33.456000,1.188851
30.832000,2787.344000,0.719183
17.712000,936.112000,1.001907
8.528000,2611.536000,0.837841
24.272000,2880.496000,0.857177
19.024000,232.880000,0.720021
38.704000,2664.016000,1.081658
17.712000,2426.544000,1.293561
36.080000,887.568000,1.254877
29.520000,3069.424000,0.839161
20.336000,988.592000,0.883507
22.960000,2248.112000,1.280201
4.592000,3212.432000,0.674203
11.152000,1979.152000,0.743451
9.840000,2745.360000,1.020627
1.968000,1815.152000,0.751427
26.896000,417.872000,1.161341
21.648000,2559.056000,0.878257
19.024000,2608.912000,1.410415
7.216000,1802.032000,0.762279
26.896000,3002.512000,2.263051
17.712000,3020.880000,0.805750
0.656000,2008.016000,0.866401
5.904000,1745.616000,1.475590
8.528000,350.960000,1.495111
30.832000,2824.080000,0.659862
5.904000,2543.312000,0.766480
13.776000,131.856000,0.694940
24.272000,2511.824000,0.703200
20.336000,228.944000,2.065973
19.024000,92.496000,0.946733
20.336000,3078.608000,0.716052
33.456000,2833.264000,1.215319
30.832000,2671.888000,0.690449
33.456000,1325.776000,1.346255
37.392000,252.560000,0.742109
34.768000,2847.696000,0.811284
30.832000,2774.224000,0.936294
16.400000,2131.344000,1.195949
17.712000,2872.624000,1.618630
26.896000,2434.416000,0.699941
7.216000,2477.712000,1.136339
13.776000,1113.232000,0.673618
24.272000,2496.080000,1.924283
20.336000,1514.704000,0.997662
1.968000,1012.208000,1.025438
38.704000,2687.632000,0.790767
21.648000,3093.040000,1.168833
17.712000,238.128000,0.723708
9.840000,898.064000,0.784176
1.968000,1239.184000,0.816710
0.656000,2805.712000,0.851125
16.400000,1375.632000,1.119167
19.024000,604.176000,0.705868
33.456000,1956.848000,1.030834
3.280000,2011.952000,1.274764
0.656000,2339.952000,1.110194
8.528000,2522.320000,1.105716
9.840000,877.072000,0.698612
12.464000,163.344000,1.240272
15.088000,2653.520000,0.747920
1.968000,2573.488000,0.727609
32.144000,1540.944000,0.964237
37.392000,1620.976000,0.789796
26.896000,1480.592000,0.727975
29.520000,980.720000,1.342080
29.520000,2165.456000,1.433655
38.704000,1575.056000,0.971174
34.768000,2475.088000,0.674935
37.392000,3058.928000,0.820198
13.776000,2896.240000,0.811703
24.272000,728.816000,1.133341
1.968000,2106.416000,0.817780
26.896000,2076.240000,1.086470
19.024000,799.664000,0.663456
17.712000,541.200000,0.829574
21.648000,2014.576000,0.925947
0.656000,9.840000,0.769439
29.520000,1815.152000,0.921848
19.024000,1620.976000,0.743382
3.280000,2931.664000,0.704543
36.080000,1176.208000,0.990785
21.648000,2249.424000,0.712816
22.960000,545.136000,0.735480
5.904000,2532.816000,0.965544
34.768000,2707.312000,2.420878
34.768000,2664.016000,0.847386
36.080000,184.336000,0.818167
5.904000,215.824000,0.795579
1.968000,539.888000,0.898752
15.088000,2918.544000,1.256048
22.960000,873.136000,0.982852
9.840000,1573.744000,0.763374
17.712000,2248.112000,1.293233
28.208000,680.272000,0.823049
25.584000,1181.456000,2.503543
33.456000,2221.872000,0.697680
30.832000,2964.464000,1.189308
29.520000,1623.600000,0.719759
28.208000,1172.272000,0.661907
3.280000,3095.664000,1.723411
4.592000,972.848000,0.923130
36.080000,3054.992000,1.782081
3.280000,532.016000,0.732479
4.592000,794.416000,0.681751
36.080000,3217.680000,0.833625
25.584000,374.576000,1.217120
24.272000,417.872000,0.729256
17.712000,2845.072000,0.666177
38.704000,744.560000,0.661450
13.776000,352.272000,0.971112
3.280000,3200.624000,0.752594
32.144000,2123.472000,1.094883
29.520000,650.096000,0.701260
37.392000,214.512000,0.966105
8.528000,1795.472000,0.720392
1.968000,30.832000,0.696812
24.272000,2315.024000,0.784905
5.904000,2528.880000,0.904916
32.144000,1358.576000,0.799209
12.464000,2301.904000,0.937446
34.768000,1617.040000,2.478241
22.960000,3006.448000,0.659951
4.592000,752.432000,0.926154
38.704000,1609.168000,1.191429
0.656000,122.672000,0.686927
24.272000,442.800000,0.675028
26.896000,2101.168000,0.817448
11.152000,437.552000,1.239562
17.712000,0.656000,2.025196
30.832000,513.648000,0.903531
16.400000,2114.288000,1.661235
19.024000,1449.104000,1.128832
20.336000,2961.840000,0.772243
17.712000,277.488000,0.891302
38.704000,218.448000,0.705107
15.088000,270.928000,0.742104
7.216000,2395.056000,0.852258
30.832000,2850.320000,1.386697
28.208000,592.368000,0.684792
32.144000,493.968000,1.408176
20.336000,1026.640000,1.113624
1.968000,183.024000,0.936783
5.904000,1418.928000,0.768249
17.712000,2967.088000,1.104643
13.776000,2927.728000,1.273004
8.528000,2679.760000,0.880763
5.904000,934.800000,0.746237
4.592000,2126.096000,0.766612
11.152000,2305.840000,0.902316
21.648000,1972.592000,0.705932
28.208000,3116.656000,0.791679
5.904000,1753.488000,0.686953
33.456000,2574.800000,0.869109
30.832000,1647.216000,0.872835
16.400000,1460.912000,0.753991
17.712000,587.120000,1.482155
1.968000,2254.672000,0.715233
33.456000,1841.392000,0.691158
16.400000,550.384000,0.712123
22.960000,3187.504000,1.079594
1.968000,2762.416000,0.724604
33.456000,3170.448000,0.863088
30.832000,1661.648000,1.049882
7.216000,2473.776000,0.687451
33.456000,3019.568000,1.112016
34.768000,709.136000,1.408113
36.080000,1844.016000,0.663589
26.896000,430.992000,0.754677
12.464000,2217.936000,0.734685
11.152000,1475.344000,1.000319
5.904000,1695.760000,0.721526
26.896000,1823.024000,0.710304
30.832000,2489.520000,1.303746
28.208000,2026.384000,1.575203
32.144000,63.632000,0.999560
30.832000,597.616000,1.173812
29.520000,1105.360000,0.781357
20.336000,3081.232000,0.673252
24.272000,1863.696000,1.054026
9.840000,522.832000,0.714470
16.400000,1476.656000,0.964477
37.392000,89.872000,0.829505
32.144000,3209.808000,0.927299
4.592000,713.072000,1.043652
20.336000,2283.536000,0.847659
30.832000,101.680000,0.844089
11.152000,1144.720000,0.945165
13.776000,2834.576000,0.758872
7.216000,790.480000,1.247738
37.392000,2791.280000,1.134251
29.520000,2311.088000,0.694191
36.080000,2304.528000,1.584506
12.464000,281.424000,0.841172
7.216000,1237.872000,0.701886
34.768000,345.712000,0.698409
22.960000,389.008000,0.670182
5.904000,1432.048000,0.848544
28.208000,1456.976000,0.787794
9.840000,2502.640000,1.367292
21.648000,2919.856000,0.821343
4.592000,268.304000,1.756231
7.216000,707.824000,0.893155
13.776000,2296.656000,1.197873
3.280000,1464.848000,2.057288
30.832000,3121.904000,0.815623
20.336000,404.752000,1.029848
21.648000,2695.504000,1.074002
32.144000,2562.992000,1.004669
20.336000,2383.248000,1.088624
29.520000,2439.664000,1.612313
33.456000,3178.320000,1.014748
20.336000,1527.824000,0.697067
21.648000,2570.864000,0.659312
33.456000,2965.776000,0.804903
25.584000,1089.616000,0.841447
34.768000,2771.600000,1.338260
28.208000,1304.784000,1.077102
36.080000,644.848000,0.805609
28.208000,3066.800000,0.723506
32.144000,2216.624000,0.790838
37.392000,1107.984000,0.819673
19.024000,158.096000,1.361973
26.896000,1394.000000,1.086607
4.592000,875.760000,1.650430
29.520000,968.912000,0.902284
11.152000,947.920000,0.858780
34.768000,2694.192000,0.725425
26.896000,2353.072000,0.657207
4.592000,1887.312000,0.724632
25.584000,204.016000,0.695780
1.968000,3205.872000,0.880895
16.400000,79.376000,0.985167
22.960000,425.744000,1.145324
0.656000,621.232000,0.712786
28.208000,1998.832000,0.745914
11.152000,2824.080000,0.989239
20.336000,2930.352000,0.800780
5.904000,1354.640000,1.264246
8.528000,1222.128000,0.762748
0.656000,3104.848000,0.936987
22.960000,1933.232000,0.883181
32.144000,276.176000,1.549583
26.896000,260.432000,1.191426
37.392000,820.656000,1.229162
38.704000,2578.736000,1.216045
38.704000,2540.688000,1.181670
20.336000,2614.160000,0.921469
29.520000,1245.744000,0.950893
3.280000,916.432000,1.176929
19.024000,1207.696000,0.716109
25.584000,2336.016000,1.058110
11.152000,1170.960000,0.680019
29.520000,1104.048000,1.559025
1.968000,2442.288000,0.896570
3.280000,200.080000,0.662481
37.392000,2864.752000,0.702910
30.832000,432.304000,0.660944
7.216000,2053.936000,0.734082
29.520000,2027.696000,0.855799
30.832000,870.512000,1.938974
12.464000,131.856000,0.940269
20.336000,1861.072000,0.727576
37.392000,738.000000,1.078158
32.144000,2921.168000,1.166443
8.528000,323.408000,1.109862
5.904000,1193.264000,0.906340
38.704000,238.128000,0.709786
22.960000,1636.720000,0.705866
22.960000,2921.168000,0.909168
37.392000,1435.984000,1.283500
12.464000,1748.240000,0.681637
34.768000,1644.592000,0.813645
21.648000,958.416000,0.731567
12.464000,942.672000,1.019645
20.336000,1115.856000,0.907179
22.960000,1227.376000,0.894656
15.088000,2299.280000,0.932148
13.776000,1350.704000,0.881486
33.456000,497.904000,0.753834
20.336000,2132.656000,1.610484
5.904000,1215.568000,1.821305
37.392000,949.232000,1.828311
28.208000,3023.504000,0.687470
38.704000,1254.928000,0.862698
0.656000,2771.600000,0.725278
37.392000,1811.216000,0.959908
24.272000,879.696000,0.696420
7.216000,2951.344000,0.816738
37.392000,2548.560000,0.936981
30.832000,941.360000,0.743018
36.080000,1501.584000,1.027916
25.584000,1313.968000,1.048870
38.704000,1449.104000,0.860784
33.456000,3107.472000,2.097277
16.400000,2051.312000,0.707091
9.840000,2448.848000,1.115961
24.272000,3108.784000,1.592996
12.464000,2897.552000,0.834870
16.400000,2389.808000,1.942437
24.272000,1168.336000,0.703339
9.840000,2783.408000,1.807773
22.960000,1798.096000,0.967016
25.584000,2589.232000,0.800940
38.704000,2035.568000,0.788126
29.520000,702.576000,0.962102
28.208000,846.896000,0.775858
26.896000,2002.768000,0.940683
16.400000,2241.552000,0.861282
37.392000,1289.040000,0.675488
25.584000,2963.152000,0.831191
26.896000,2932.976000,0.902158
32.144000,643.536000,1.171861
3.280000,983.344000,1.234585
3.280000,3220.304000,1.161088
8.528000,1720.688000,0.916644
4.592000,2275.664000,1.453404
33.456000,2493.456000,0.819159
36.080000,1034.512000,1.046604
7.216000,2492.144000,0.887856
11.152000,2503.952000,0.739745
7.216000,3040.560000,0.687109
8.528000,1039.760000,0.942194
25.584000,12.464000,1.040392
17.712000,2128.720000,0.721407
29.520000,2086.736000,0.830853
15.088000,694.704000,1.416667
25.584000,2374.064000,0.789359
5.904000,1866.320000,1.487390
9.840000,1148.656000,1.203821
38.704000,681.584000,0.861843
21.648000,1867.632000,0.705692
22.960000,652.720000,1.054219
37.392000,2771.600000,0.900270
15.088000,576.624000,1.380451
17.712000,2419.984000,0.991968
1.968000,992.528000,0.696151
26.896000,1887.312000,1.370027
33.456000,2225.808000,0.737979
8.528000,949.232000,0.715782
3.280000,703.888000,0.762559
