37.392000,2732.240000,5.611730
36.080000,1485.840000,7.864195
0.656000,2527.568000,11.319477
8.528000,1468.784000,2.942922
3.280000,2530.192000,3.224795
5.904000,2803.088000,4.466201
26.896000,2810.960000,0.780618
21.648000,120.048000,1.713594
26.896000,1438.608000,2.437820
26.896000,3106.160000,1.020756
7.216000,1851.888000,2.170212
36.080000,1589.488000,6.916648
29.520000,1033.200000,6.275411
12.464000,2952.656000,0.690393
16.400000,1432.048000,3.286712
7.216000,504.464000,5.414414
34.768000,9.840000,3.278734
15.088000,732.752000,2.046499
28.208000,818.032000,2.003665
29.520000,2357.008000,4.512413
17.712000,1914.864000,1.608767
16.400000,2095.920000,6.057134
30.832000,971.536000,1.297291
12.464000,528.080000,3.450002
15.088000,1865.008000,1.775774
16.400000,1254.928000,10.315420
29.520000,2153.648000,1.548460
29.520000,2172.016000,1.622390
5.904000,793.104000,14.918279
30.832000,2127.408000,1.176802
22.960000,37.392000,6.774824
4.592000,2616.784000,4.514130
38.704000,1756.112000,1.131515
4.592000,1672.144000,4.216842
5.904000,2349.136000,6.806128
32.144000,398.192000,2.637624
5.904000,2379.312000,2.803096
12.464000,1295.600000,8.689401
32.144000,2766.352000,5.457565
11.152000,1748.240000,2.269770
16.400000,1578.992000,1.220060
20.336000,3047.120000,4.071391
36.080000,959.728000,1.190850
9.840000,2702.064000,2.029232
26.896000,2258.608000,4.693268
28.208000,2388.496000,9.405819
38.704000,1215.568000,2.136981
5.904000,1329.712000,1.515268
12.464000,2738.800000,2.024873
25.584000,3142.896000,1.204157
13.776000,1832.208000,4.427686
34.768000,158.096000,3.273556
32.144000,492.656000,4.148647
20.336000,520.208000,1.893039
20.336000,1198.512000,5.516414
11.152000,1084.368000,2.574824
26.896000,478.224000,11.250811
0.656000,72.816000,1.732566
13.776000,1903.056000,4.011286
34.768000,1876.816000,1.196770
37.392000,2228.432000,1.011451
19.024000,91.184000,0.875778
8.528000,537.264000,7.079064
22.960000,2388.496000,1.067053
5.904000,2473.776000,5.860294
7.216000,2687.632000,0.994764
33.456000,1163.088000,1.226951
36.080000,63.632000,4.107742
30.832000,2043.440000,4.288528
4.592000,1449.104000,4.025140
19.024000,967.600000,3.848921
11.152000,1807.280000,2.598699
9.840000,2357.008000,5.533443
11.152000,3078.608000,1.619704
4.592000,2076.240000,9.241275
16.400000,1367.760000,0.968103
22.960000,1701.008000,1.741446
11.152000,2419.984000,2.308483
26.896000,3.280000,3.111378
17.712000,983.344000,10.901422
4.592000,2081.488000,2.407273
20.336000,1867.632000,0.739543
22.960000,2531.504000,1.696682
34.768000,959.728000,2.767974
15.088000,1799.408000,1.868634
20.336000,116.112000,0.709653
32.144000,1110.608000,4.603497
25.584000,1834.832000,0.922685
1.968000,3207.184000,5.214755
17.712000,756.368000,0.924141
19.024000,814.096000,8.822629
5.904000,899.376000,2.693254
11.152000,1761.360000,1.387427
33.456000,3087.792000,1.138731
0.656000,2846.384000,2.459351
34.768000,2620.720000,0.688648
7.216000,2733.552000,1.958488
25.584000,2388.496000,7.506400
4.592000,1807.280000,2.239842
21.648000,2064.432000,1.380289
22.960000,446.736000,5.668160
12.464000,1247.056000,1.259823
11.152000,204.016000,4.728053
7.216000,765.552000,1.599499
7.216000,1977.840000,8.262012
29.520000,2892.304000,2.029616
21.648000,1223.440000,1.317927
9.840000,2800.464000,1.478297
28.208000,2618.096000,0.696370
11.152000,1546.192000,3.448912
3.280000,1029.264000,16.101193
11.152000,1523.888000,1.179773
21.648000,1275.920000,5.374102
12.464000,1484.528000,1.499079
