# sep,N,rg,rh
# 0.06840995783799993,2562,0.9888,1
0.00000000 0.00000000 0.98882626
0.27330486 0.84114586 0.44221655
-0.71552141 0.51985673 0.44221655
-0.71552141 -0.51985673 0.44221655
0.27330486 -0.84114586 0.44221655
0.88443310 -0.00000000 0.44221655
0.71552141 0.51985673 -0.44221655
-0.27330486 0.84114586 -0.44221655
-0.88443310 0.00000000 -0.44221655
-0.27330486 -0.84114586 -0.44221655
0.71552141 -0.51985673 -0.44221655
0.00000000 0.00000000 -0.98882626
-0.25992837 0.79997725 0.51985673
-0.42057293 0.30556412 0.84114586
0.16064456 0.49441313 0.84114586
-0.84114586 0.00000000 0.51985673
-0.42057293 -0.30556412 0.84114586
-0.25992837 -0.79997725 0.51985673
0.16064456 -0.49441313 0.84114586
0.68050130 -0.49441313 0.51985673
0.51985673 -0.00000000 0.84114586
0.68050130 0.49441313 0.51985673
-0.58121749 0.79997725 0.00000000
0.00000000 0.98882626 0.00000000
-0.94042966 -0.30556412 0.00000000
-0.94042966 0.30556412 0.00000000
-0.00000000 -0.98882626 0.00000000
-0.58121749 -0.79997725 0.00000000
0.94042966 -0.30556412 0.00000000
0.58121749 -0.79997725 0.00000000
0.58121749 0.79997725 0.00000000
0.94042966 0.30556412 0.00000000
0.25992837 0.79997725 -0.51985673
-0.68050130 0.49441313 -0.51985673
-0.68050130 -0.49441313 -0.51985673
0.25992837 -0.79997725 -0.51985673
0.84114586 -0.00000000 -0.51985673
-0.16064456 0.49441313 -0.84114586
0.42057293 0.30556412 -0.84114586
-0.51985673 0.00000000 -0.84114586
-0.16064456 -0.49441313 -0.84114586
0.42057293 -0.30556412 -0.84114586
-0.13665243 0.42057293 0.88443310
-0.05219658 0.68050130 0.71552141
-0.35776070 0.58121749 0.71552141
-0.44221655 0.00000000 0.88443310
-0.66332482 0.16064456 0.71552141
-0.66332482 -0.16064456 0.71552141
-0.13665243 -0.42057293 0.88443310
-0.35776070 -0.58121749 0.71552141
-0.05219658 -0.68050130 0.71552141
0.35776070 -0.25992837 0.88443310
0.44221655 -0.51985673 0.71552141
0.63106556 -0.25992837 0.71552141
0.35776070 0.25992837 0.88443310
0.63106556 0.25992837 0.71552141
0.44221655 0.51985673 0.71552141
-0.13665243 0.94042966 0.27330486
-0.30556412 0.94042966 0.00000000
-0.44221655 0.84114586 0.27330486
-0.93662968 0.16064456 0.27330486
-0.98882626 0.00000000 0.00000000
-0.93662968 -0.16064456 0.27330486
-0.44221655 -0.84114586 0.27330486
-0.30556412 -0.94042966 0.00000000
-0.13665243 -0.94042966 0.27330486
0.66332482 -0.68050130 0.27330486
0.79997725 -0.58121749 0.00000000
0.85217383 -0.42057293 0.27330486
0.85217383 0.42057293 0.27330486
0.79997725 0.58121749 0.00000000
0.66332482 0.68050130 0.27330486
0.13665243 0.94042966 -0.27330486
